NDVI,Rainfall_mm,Temperature_C,Elevation_m,Slope_Degrees,Soil_Moisture,Evapotranspiration_mm,Crop_Beans,Crop_Cowpeas,Crop_Irish Potatoes,Crop_Maize,Crop_Pigeon Peas,Crop_Sorghum,Crop_Sweet Potatoes,Crop_Wheat
-0.7777911675494433,-0.5675950670751267,0.8389593374566472,-0.1895460751634016,1.2973704958208763,-1.7366742700383728,-0.8932053895267905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9717661308910351,0.3514823850536417,-0.3837730061486057,0.7459750309493361,-0.22067874440175816,1.0146714620388193,1.0545679717342347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3653587735077261,0.9100123983648551,0.2022361794174166,0.09998869878914639,-0.7929648942520324,0.7380581766937405,0.18604515735423063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3850660393356536,1.3681114474742615,0.35892079428206114,-0.4968328287827047,-1.0884036759201527,0.6027231527526405,-0.32264600354087386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49177465806799875,0.6841668860532008,0.47258270666663,-0.2975546358552888,-0.8706016109379519,0.38270798679622686,0.12088926687958279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.1083718591463256,-1.1790483969378542,1.5200527838341258,-0.12067471102579859,-0.5475560081225558,-0.3795290838810457,-1.8757790829590781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6483854580027748,1.4935545786276452,-0.09047265448892543,0.011892404680130779,-0.7724145556937431,0.5503299244946648,0.3735124311817063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1125938962213182,0.6456020969104569,-0.28010192214007046,0.5761600850613201,1.0186396876847013,-0.23197561521858662,0.9225170149720455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0905006608905996,1.1140476805447836,-0.8192286954031506,0.5420613330284234,0.6407778013797628,1.4153675346606749,0.8861870433858682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5273418675088892,-0.6476432955200166,0.877985422349168,-0.34268509463664715,-0.018580230426220257,-0.7816121769621427,-1.5869921989812972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5224947558226263,-0.9707940538849569,1.321288434845785,-0.781116568604285,-0.2698480603664742,-0.8596922817983862,-1.6708755468511745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7410329994075998,0.20931284672306807,1.0837491905584293,-0.35619337796239353,-0.2380292143446284,-1.0064401827130907,-0.8517363865996401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19672590113085608,0.4241838654068261,0.3910105701426304,-0.2241541231118569,-0.7140642867339195,0.2054116009982814,0.1865793289550143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8154031472951803,0.5677051392771146,-1.2097092838410275,0.5814783456354744,2.420510328565439,0.8216968874601764,1.0547173993386805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3987801551910099,-0.5253931726089894,-0.035644578183547874,1.1605343544988942,0.07072112968215279,-0.11102796219231337,-0.05186541194748895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0463908529120458,0.6492505894314053,-0.6030276828924398,0.7455994746617431,0.4532231888295488,1.4104193398945721,0.835904228250011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3188338075176993,-0.3671348648691724,-0.03034060095743695,0.9360309103207131,0.35552071544714287,-0.1746973780248175,0.23444231434507268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3743957786845762,1.0652280251762913,-0.8574110828203474,0.6944431772300212,0.8581424200919746,1.5164938766364566,1.10371140021521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4449937417619486,0.9719048500390559,0.32410098218124284,-0.4366181992117221,-1.0344729043098408,1.1195937825347706,-0.4510277453817389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1449088498032851,0.06472968995663851,-0.0975650437733238,0.8358555942748641,-0.2570224177765938,0.9838427748930608,0.2929780640381498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8851874843827239,-0.6326808549284794,1.004672918889396,-0.32565352618254884,1.1321123660543861,-1.8514776685426602,-1.0331376776919488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38094355504108074,1.3647643107499934,0.3664584623443259,-0.5228955281269564,-1.1099529024030828,0.5894622174945896,-0.31765154160387793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6859413153805312,0.541991443048509,-0.7680683070045274,0.005152546568353114,1.0125561091625586,0.5631633476990028,0.5104128533000122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6119108766000054,0.7058682230508846,0.4973848129038849,-0.30408219113148566,-0.9388128356853944,0.3470407205377296,0.21931748567157835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6759154009616393,1.5820245265433,-0.09442295506654096,-0.01208212589382491,-0.7946405450974531,0.4848243501694008,0.3798819043698654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7645850814108953,0.1373152528058649,1.1046650215257743,-2.4421650686058562,-1.004713991660396,-0.8047465138311177,-0.08128137361570723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35976320579013354,0.5994481672774548,0.23633066840276717,-0.524006128454326,-1.0572696734657905,0.629055658375597,-0.7864014640370938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6059469648641904,-0.8547279387551966,1.4713170670526754,-1.1518670464201,-0.5534757741448333,-0.8708065634210503,-1.6980328977720405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9616330718758863,-0.10571990911271333,1.3151800622440561,-2.351287833093343,-1.149274965637133,-0.9688568161242713,-0.5189745647626356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.027535344741057385,-1.3340645966874987,0.579760642712401,-2.726647201970374,-1.6987969833891339,-1.2129331132457888,0.5757658512536169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.515023698517544,-0.647037554587863,0.862402090308813,-0.3348644533401984,0.03552347939475992,-0.8037451154074534,-1.5782221681894768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.431078412565808,-0.9121828801675319,1.1792738845189983,-0.7184617459879716,-0.01773398328352693,-0.8529051221146633,-1.594996017740146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.890216701336545,-1.806555444658299,2.5582496897463463,-1.8337378507958355,-1.0264004286576636,-1.8780637841768852,-2.467310601846339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5966925435322913,0.28921634089755394,1.129578178172556,-0.6552370721849751,0.013017346198288813,-1.1167185925688043,-0.7752173605513412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09507858190171202,0.40612202893940386,0.5321423459235816,-0.290709357047929,-0.8328869583724928,0.16464861007073328,0.08272937811334319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06599505296341791,0.12870767470350225,-0.13944928453046487,-0.21818261710450193,1.994292982507239,-0.3406281833622453,0.022034475884538912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4724966163474265,0.8515319913468885,0.39614724566023735,-0.4642256434665557,-1.0310504136830791,1.005269003282018,-0.3812872804489954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5592717248950672,-0.9539090573795395,1.4437823442403535,-1.3787437452612308,-0.5274489056450864,-1.207784492970916,-1.489514079231869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9692116990623645,-1.4660447494360092,0.9790161067483982,-2.6285441205571494,-1.6538165244044716,-1.3063172856662852,-0.4997594732239592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9395844538334106,0.0445041699982012,1.4855081554402128,-1.1647118435396153,0.3145989787388483,-0.7193244713928213,-1.107102255189271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.014804755556110745,-0.25728470073869253,-0.33798404372801444,0.6147290977623635,2.667131345872704,-1.267271771725274,-0.16518877360610454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9054587149967631,0.31141746806547854,-0.358040989249295,0.7668949827598959,-0.23191315837931814,1.0177501513814713,0.9808541569146562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.37420124332822813,0.6354520363855477,0.01567964647391415,0.4163788227718849,-0.3067154129390676,1.0738062043055847,0.330789242959632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6858820774456537,0.32987200069195843,-1.9916138041218243,2.0327853257766417,3.0118464007983987,0.12950299491162787,0.6376429454174979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9047882967825089,0.6773953807717008,-1.0721201007348964,0.21664773649193592,1.0114321825193942,0.7655595995419461,0.788863362606756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.9427304455709808,-1.1076629026653806,1.264493954386468,0.16264022166617856,-0.4500405795859179,-0.14159393220299257,-1.658491474407364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0783961416598404,0.4789984681023105,-0.843108007901818,1.1477934747174208,1.3375839277917325,0.3391505258280505,0.9386127455474778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.619183380764063,0.10310463993110508,-1.5643091945237524,1.4060847288670908,1.0176888125828312,0.4559311056743252,0.9013201785891635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4943370479707326,0.6712824233053999,-1.2573421775238915,0.4116362885748003,0.5226301996235241,0.788758030202215,0.8027054352512403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9034075934961846,-0.8523075767792768,0.33343107682270523,0.9156121953410273,-0.6600143220161089,0.37213471235029977,-0.9978411121385465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.027972007463797684,0.5448913863161441,-0.4847727475327754,0.7353063414791978,0.5494355777234406,0.19680525894080722,0.021085174519892533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0794656010895642,0.727255889409918,-1.5719330727723586,0.7855602052556866,3.055777171188746,1.0512662929845842,1.372425531508233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.31131363187604644,-0.4462181565065097,-0.3783702531056805,1.385645208066131,0.2065190205819761,0.009816224552715594,0.032502960633247216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.956559509847807,0.46537750279595297,-0.6797731861288613,0.9578985104869884,-0.018824232563071572,1.4490209021852634,0.8363912005502977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.2131827695863891,-0.3207760653294814,-0.5449146603435698,1.507753694417769,0.6745498038585235,-0.1051264771777237,0.24445785012222507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2075561580593959,-0.17621224052771553,-1.5054999226319277,2.035871909253625,0.5660680704626799,0.618464444821739,0.37175218692906564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9284032692955301,-0.06874400454312556,-1.336062248973592,1.1644286773860628,1.500056830235818,0.5122315101590657,1.0248907276886672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3412474750519467,0.1888594360572841,-0.46382265211939133,0.9969623756208418,1.0412262808679356,0.7117179809163876,0.4177042147157717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.24730610681552784,-0.09729845960096789,-0.2078721908549152,1.0970759139294823,-0.5953104132741163,0.3904816323322974,-0.041732640935729655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.238187530260288,0.3066524902660948,-1.6745079405395886,1.9031356483606434,3.287222750423454,0.11855625960451785,0.1447173771435961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
